<<<<<<< HEAD
table_name,companies_id,additional_specs,aoi_inspection,awards,box_build_assembly,burn_in_testing,business_info.company_id,business_info.id,business_info.min_order_qty,business_info.payment_terms,business_info.production_lead_time,business_info.prototype_lead_time,cable_harness_assembly,certificate_number,certification_type,city,clean_room_class,companies.annual_revenue_range,companies.company_name,companies.created_at,companies.dba_name,companies.description,companies.domain,companies.employee_count_range,companies.id,companies.is_active,companies.is_verified,companies.key_differentiators,companies.last_verified_date,companies.logo_url,companies.slug,companies.updated_at,companies.website_url,companies.year_founded,company_id,company_name,conformal_coating,consigned_services,country,created_at,data_confidence,design_services,domain,employees_at_location,engineering_support_hours,expiration_date,facility_name,facility_size_sqft,facility_type,finest_pitch_capability,flying_probe_testing,high_volume_production,id,industry_name,is_primary,is_specialization,issued_date,issuing_body,key_capabilities,key_differentiators,last_verified_date,latitude,lead_free_soldering,location,longitude,low_volume_production,max_pcb_layers,max_pcb_size_inches,medium_volume_production,notable_customers,notable_projects,pcb_assembly_fine_pitch,pcb_assembly_mixed,pcb_assembly_smt,pcb_assembly_through_hole,potting_encapsulation,prototyping,research_date,research_notes,rush_orders,sales_territory,scope,smallest_component_size,state,status,street_address,supply_chain_management,testing_environmental,testing_functional,testing_ict,testing_rf_wireless,turnkey_services,twentyfour_seven,updated_at,verification_data.company_id,verification_data.created_at,verification_data.data_confidence,verification_data.has_logo,verification_data.id,verification_data.internal_notes,verification_data.is_featured_partner,verification_data.profile_completeness,verification_data.public_description,verification_data.recommended_by,verification_data.updated_at,verification_data.venkel_relationship,verification_data.verification_date,verification_data.verification_method,verification_data.verified_by,website,website_url,x_ray_inspection,years_experience,zip_code
companies,,,,,,,,,,,,,,,,,,$10M - $25M,Kodiak Assembly Solutions LLC,2025-09-23T19:33:37.465Z,Kodiak Assembly,"Kodiak Assembly Solutions is an Austin, TX-based electronics manufacturer providing PCB assembly, system integration, and contract manufacturing. Established in 2004, Kodiak serves industries including IoT, medical biotechnology, and industrial controls with services ranging from prototype to medium-volume production.",kodiakassembly.com,50 - 100,,TRUE,TRUE,"Flexible EMS provider focused on high-quality, adaptable manufacturing for IoT, biotech, and industrial markets; ISO-certified processes; strong customer service.",9/23/2025,"https://res.cloudinary.com/zoominfo-com/image/upload/w_100,h_100,c_fit/kodiakassembly.com",kodiak-assembly,2025-09-23T19:33:37.465Z,http://kodiakassembly.com,2004,,Kodiak Assembly Solutions LLC,,,,,High,,kodiakassembly.com,,,,,,,,,,,,,,,,,"Flexible EMS provider focused on high-quality, adaptable manufacturing for IoT, biotech, and industrial markets; ISO-certified processes; strong customer service.",,,,,,,,,,,,,,,,,,9/23/2025,"ZoomInfo confirms HQ in Austin, TX, ~61 employees, $10M-$25M revenue, founded 2004. Two Austin locations listed, only one is primary manufacturing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kodiakassembly.com,http://kodiakassembly.com,,,
companies,3059be66-cc01-48ed-92f5-879d4939567e,,,,,,,,,,,,,,,,,$5M - $10M,Manufacturing Services Inc.,2025-09-23T19:09:39.449Z,MSI,"Manufacturing Services, Inc. (MSI) is a full-service contract manufacturing and testing company based in Kennewick, Washington. Established in 1979, MSI specializes in providing quality-driven electronic manufacturing services, including PCB assembly, box build, and functional testing. With decades of experience, MSI delivers cost-effective and reliable solutions for customers in various industries.",mfg-services.com,20-50,3059be66-cc01-48ed-92f5-879d4939567e,TRUE,TRUE,Over 40 years of experience in electronics manufacturing; strong focus on functional test development and high-quality contract manufacturing; flexible services for low- and mid-volume production.,9/23/2025,"https://res.cloudinary.com/zoominfo-com/image/upload/w_100,h_100,c_fit/mfg-services.com",manufacturing-services-inc,2025-09-23T19:09:39.449Z,http://www.mfg-services.com,1979,,Manufacturing Services Inc.,,,,,High,,mfg-services.com,,,,,,,,,,,,,,,,,Over 40 years of experience in electronics manufacturing; strong focus on functional test development and high-quality contract manufacturing; flexible services for low- and mid-volume production.,,,,,,,,,,,,,,,,,,9/23/2025,"ZoomInfo enrichment confirmed HQ at 1023 N Kellogg St, Kennewick WA, 25 employees, $5-10M revenue, founded 1979. Services include PCB assembly, box build, and testing. Only one facility listed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.mfg-services.com,http://www.mfg-services.com,,,
companies,,,,,,,,,,,,,,,,,,$25M-$50M,MC Assembly & Test Inc.,2025-09-23T19:29:15.153Z,MC Assembly,"MC Assembly was a mid-tier provider of electronics manufacturing services (EMS), specializing in PCB assembly, box build, testing, and supply chain solutions for OEMs. Founded in 1984 and headquartered in Melbourne, Florida, MC Assembly operated facilities in the US and Mexico. The company was acquired by SMTC Corporation and has since been integrated, with operations continuing under SMTC.",mcati.com,250-500,,FALSE,TRUE,"Mid-tier EMS with US and Mexico facilities; focus on aerospace, defense, and medical markets; acquired and integrated by SMTC Corporation.",9/23/2025,"https://res.cloudinary.com/zoominfo-com/image/upload/w_100,h_100,c_fit/mcati.com",mc-assembly-test,2025-09-23T19:29:15.153Z,http://www.mcati.com,1984,,MC Assembly & Test Inc.,,,,,High,,mcati.com,,,,,,,,,,,,,,,,,"Mid-tier EMS with US and Mexico facilities; focus on aerospace, defense, and medical markets; acquired and integrated by SMTC Corporation.",,,,,,,,,,,,,,,,,,9/23/2025,"ZoomInfo enrichment confirms HQ in Melbourne, FL, ~318 employees, $25M-$50M revenue. Founded 1984. Acquired by SMTC Corp and integrated, no longer an active standalone entity.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.mcati.com,http://www.mcati.com,,,
companies,,,,,,,,,,,,,,,,,,$10M - $25M,MCL Industries,2025-09-23T19:51:03.167Z,,"MCL Industries is an engineering and manufacturing partner specializing in the design and production of electrical and mechanical assemblies for OEMs and product developers. Established in 1974 and headquartered in Pulaski, Wisconsin, the company operates a 91,000 sq. ft. facility and offers services from design through delivery.",mcl.bz,100 - 250,,TRUE,TRUE,Integrated engineering and manufacturing services; flexible production capabilities from prototyping to volume; focus on OEM partnerships.,9/23/2025,"https://res.cloudinary.com/zoominfo-com/image/upload/w_100,h_100,c_fit/mcl.bz",mcl-industries,2025-09-23T19:51:03.167Z,https://mcl.bz,1974,,MCL Industries,,,,,High,,mcl.bz,,,,,,,,,,,,,,,,,Integrated engineering and manufacturing services; flexible production capabilities from prototyping to volume; focus on OEM partnerships.,,,,,,,,,,,,,,,,,,9/23/2025,"ZoomInfo confirms HQ and only facility in Pulaski, WI with 179 employees, $10M-$25M revenue, 91,000 sq. ft. plant. Founded 1974.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://mcl.bz,https://mcl.bz,,,
companies,,,,,,,,,,,,,,,,,,$10M-$25M,Odyssey Electronics Inc.,2025-09-23T19:13:39.313Z,,"Odyssey Electronics provides high-quality printed circuit board assembly (PCBA) services for military, medical, alternative energy, industrial, and telecom industries. Established in 1989, the company emphasizes quality workmanship, advanced technology, and efficient services.",odyssey-oei.com,50-100,,TRUE,TRUE,"Focused expertise in high-reliability PCBA for defense, medical, and industrial markets; emphasis on quality workmanship and tailored client services.",9/23/2025,"https://res.cloudinary.com/zoominfo-com/image/upload/w_100,h_100,c_fit/odyssey-oei.com",odyssey-electronics,2025-09-23T19:13:39.313Z,http://odyssey-oei.com,1989,,Odyssey Electronics Inc.,,,,,High,,odyssey-oei.com,,,,,,,,,,,,,,,,,"Focused expertise in high-reliability PCBA for defense, medical, and industrial markets; emphasis on quality workmanship and tailored client services.",,,,,,,,,,,,,,,,,,9/23/2025,"ZoomInfo enrichment confirms HQ in Livonia, MI with 82 employees, $10M-$25M revenue, founded 1989. 4 locations listed in database, but only Livonia facility publicly documented.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://odyssey-oei.com,http://odyssey-oei.com,,,
companies,,,,,,,,,,,,,,,,,,,"Q C Graphics, Inc.",2025-09-23T17:59:35.955Z,"QCG, Inc.","Electronics manufacturing company offering full‐service PCB design, assembly, box builds, testing, materials procurement, and machining; serving aerospace, defense, and other high‐reliability industries.",qcg.com,,,TRUE,FALSE,"Strong compliance credentials (AS9100, ISO 9001, ITAR), in‑house design & testing; handles complex and high‑reliability PCB/CCA work; responsive with quick‑turn services.",2025‑09‑23,,qc-graphics,2025-09-23T17:59:35.955Z,https://www.qcg.com,1981,,"Q C Graphics, Inc.",,,,,Medium,,qcg.com,,,,,,,,,,,,,,,,,"Strong compliance credentials (AS9100, ISO 9001, ITAR), in‑house design & testing; handles complex and high‑reliability PCB/CCA work; responsive with quick‑turn services.",,,,,,,,,,,,,,,,,,2025‑09‑23,"Information sourced from company website (Services, About, Defense & Aerospace pages), SMTnet directory, Chamber of Commerce. Some data (e.g. financials, employee count) not found. Certs: AS9100 Rev D, ISO 9001:2015, ITAR. :contentReference[oaicite:0]{index=0}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.qcg.com,https://www.qcg.com,,,
companies,,,,,,,,,,,,,,,,,,$50M-100M,"Riverside Mfg., LLC",2025-09-23T22:10:43.331Z,,"Riverside Manufacturing, an ISO 9001 certified company, specializes in electrical systems and products for harsh environment vehicles and equipment. With over 60 years of experience, Riverside provides custom electronic designs, electrical systems, and manufacturing solutions for marine, defense, construction, and industrial markets.",riversidemfg.com,250-500,,TRUE,TRUE,"Strong vertical integration, in‑house design & engineering, experience in harsh environments, multiple certifications, multiple locations, full suite from concept to production, partner brands (e.g. VisionMark, Faria Beede, TST), robust capabilities in metal work, labels, plastics, electronics all under one roof. ",9/23/2025,"https://res.cloudinary.com/zoominfo-com/image/upload/w_100,h_100,c_fit/riversidemfg.com",riverside-mfg,2025-09-23T22:10:43.331Z,https://www.riversidemfg.com,1947,,"Riverside Mfg., LLC",,,,,High,,riversidemfg.com,,,,,,,,,,,,,,,,,"Strong vertical integration, in‑house design & engineering, experience in harsh environments, multiple certifications, multiple locations, full suite from concept to production, partner brands (e.g. VisionMark, Faria Beede, TST), robust capabilities in metal work, labels, plastics, electronics all under one roof. ",,,,,,,,,,,,,,,,,,9/23/2025,"ZoomInfo enrichment confirms revenue ($50M–100M), 257 employees, founded 1947, HQ in Fort Wayne IN. Company website validated harsh-environment focus and capabilities. Certifications ISO 9001, ITAR, UL, CSA, ANSI confirmed from multiple sources.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.riversidemfg.com,https://www.riversidemfg.com,,,
companies,0a0c4bd8-51d5-4b08-9577-a8c972d5aff2,,,,,,,,,,,,,,,,,$50M-$100M,Rocket EMS,2025-09-23T18:56:05.391Z,,"Rocket EMS is a Silicon Valley-based provider of advanced Electronic Manufacturing Services (EMS). Founded in 2011, the company specializes in New Product Introduction (NPI), PCB assembly, automated testing, PCB layout, and supply chain logistics. Rocket EMS caters to fast-growth, high-technology companies, ensuring high-quality, on-time manufacturing solutions.",rocketems.com,100-250,0a0c4bd8-51d5-4b08-9577-a8c972d5aff2,TRUE,TRUE,Silicon Valley focus on fast-growth technology firms; advanced NPI processes; automated analytics-driven quality control; high flexibility for startups and innovators.,9/23/2025,"https://res.cloudinary.com/zoominfo-com/image/upload/w_100,h_100,c_fit/rocketems.com",rocket-ems,2025-09-23T18:56:05.391Z,https://www.rocketems.com,2011,,Rocket EMS,,,,,High,,rocketems.com,,,,,,,,,,,,,,,,,Silicon Valley focus on fast-growth technology firms; advanced NPI processes; automated analytics-driven quality control; high flexibility for startups and innovators.,,,,,,,,,,,,,,,,,,9/23/2025,"ZoomInfo enrichment confirms HQ in Santa Clara, CA, ~218 employees, $50M-$100M revenue, founded 2011. Location count reported as 4, but only Santa Clara site is fully detailed. Needs further verification for other facilities.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.rocketems.com,https://www.rocketems.com,,,
companies,16020bb9-3491-4518-83a3-a29f7176ac9b,,,,,,,,,,,,,,,,,Over $5B,Sanmina Corporation,2025-09-23T18:31:17.508Z,,"Global electronics manufacturing services company offering design, engineering, PCB & backplane fabrication, system assembly, precision machining, logistics, repair & warranty services across many industries.",sanmina.com,"Over 10,000",16020bb9-3491-4518-83a3-a29f7176ac9b,TRUE,TRUE,"Very large global footprint (≈80 facilities), wide range of manufacturing capabilities including backplanes, optics, system integration, precision machining; resources in many geographies for cost optimization and speed.",9/23/2025,,sanmina-corporation,2025-09-23T18:31:17.508Z,https://www.sanmina.com,1980,,Sanmina Corporation,,,,,Medium,,sanmina.com,,,,,,,,,,,,,,,,,"Very large global footprint (≈80 facilities), wide range of manufacturing capabilities including backplanes, optics, system integration, precision machining; resources in many geographies for cost optimization and speed.",,,,,,,,,,,,,,,,,,9/23/2025,"Facilities sourced from Sanmina’s locations & solutions pages, Craft.co and other public directories. :contentReference[oaicite:6]{index=6}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.sanmina.com,https://www.sanmina.com,,,
companies,,,,,,,,,,,,,,,,,,$1B - $5B,SMTC Manufacturing Corporation,2025-09-23T19:00:45.237Z,SMTC,"SMTC is a leading mid-size global provider of end-to-end electronics manufacturing services (EMS). Founded in 1985, the company offers PCB assembly, systems integration, comprehensive testing, enclosure fabrication, product design, sustaining engineering, and supply chain management. SMTC operates facilities in the United States, Mexico, Canada, and Asia.",smtc.com,"1,000 - 5,000",,TRUE,TRUE,"Global mid-tier EMS provider with 28 locations across North America, Mexico, and Asia; offers end-to-end lifecycle services from NPI to end-of-life.",9/23/2025,"https://res.cloudinary.com/zoominfo-com/image/upload/w_100,h_100,c_fit/smtc.com",smtc-manufacturing-corporation,2025-09-23T19:00:45.237Z,https://www.smtc.com,1985,,SMTC Manufacturing Corporation,,,,,High,,smtc.com,,,,,,,,,,,,,,,,,"Global mid-tier EMS provider with 28 locations across North America, Mexico, and Asia; offers end-to-end lifecycle services from NPI to end-of-life.",,,,,,,,,,,,,,,,,,9/23/2025,"ZoomInfo enrichment confirms HQ in Melbourne, FL with 3,990 employees and $1B-$5B revenue. Additional facilities in Markham (Canada), Chihuahua (Mexico), Fremont (USA), Suzhou (China). Company reports 28 total locations worldwide, but only primary manufacturing sites are confirmed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.smtc.com,https://www.smtc.com,,,
companies,,,,,,,,,,,,,,,,,,$10M - $25M,Solutions Manufacturing LLC,2025-09-23T19:41:21.609Z,,"Solutions Manufacturing is a Florida-based electronics contract manufacturer specializing in printed circuit board assemblies, design, and supply chain management. Founded in 1997, the company provides EMS services to automotive, instrumentation, telecommunications, and consumer electronics industries.",solutionsmfg.com,50 - 100,,TRUE,TRUE,"Owner-operated EMS provider with decades of combined expertise; strategic customer partnerships; flexible, quality-focused PCB manufacturing in Florida’s Space Coast.",9/23/2025,"https://res.cloudinary.com/zoominfo-com/image/upload/w_100,h_100,c_fit/solutionsmfg.com",solutions-manufacturing,2025-09-23T19:41:21.609Z,http://solutionsmfg.com,1997,,Solutions Manufacturing LLC,,,,,High,,solutionsmfg.com,,,,,,,,,,,,,,,,,"Owner-operated EMS provider with decades of combined expertise; strategic customer partnerships; flexible, quality-focused PCB manufacturing in Florida’s Space Coast.",,,,,,,,,,,,,,,,,,9/23/2025,"ZoomInfo confirms HQ in Rockledge, FL with 68 employees, $10-25M revenue, founded 1997. Location count listed as 9, but only Rockledge site is publicly verified.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://solutionsmfg.com,http://solutionsmfg.com,,,
companies,93af0ad6-6d78-47ef-816b-07f4748324fb,,,,,,,,,,,,,,,,,$25M - $50M,SVTronics,2025-09-23T19:12:08.250Z,,"SVTronics is a provider of electronic manufacturing services (EMS) specializing in PCB assembly, engineering, and turnkey solutions. The company serves diverse sectors including military, aerospace, government, and industrial, leveraging advanced processes and compliance-driven quality management.",svtronics.com,100-250,93af0ad6-6d78-47ef-816b-07f4748324fb,TRUE,TRUE,"Strong military, aerospace, and government compliance expertise; turnkey EMS solutions; advanced engineering and manufacturing processes; flexible production scales.",9/23/2025,"https://res.cloudinary.com/zoominfo-com/image/upload/w_100,h_100,c_fit/svtronics.com",svtronics,2025-09-23T19:12:08.250Z,http://www.svtronics.com,1996,,SVTronics,,,,,High,,svtronics.com,,,,,,,,,,,,,,,,,"Strong military, aerospace, and government compliance expertise; turnkey EMS solutions; advanced engineering and manufacturing processes; flexible production scales.",,,,,,,,,,,,,,,,,,9/23/2025,"ZoomInfo enrichment confirmed HQ at 3465 Technology Dr, Plano, TX, ~103 employees, $25M-$50M revenue, founded 1996. Listed location count 3, but only Plano address is fully detailed. Secondary facilities appear to be in Dallas and one other U.S. site with limited public details.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.svtronics.com,http://www.svtronics.com,,,
companies,,,,,,,,,,,,,,,,,,$500M - $1B,TT Electronics Integrated Manufacturing - Ohio,2025-09-23T19:41:28.748Z,TT Electronics,"TT Electronics is a global provider of engineered electronics for performance-critical applications. The company designs and manufactures electronics for sensing, power management, and connectivity with applications across medical, aerospace, defense, industrial, and transportation sectors. The Ohio facility provides integrated manufacturing services within TT’s global EMS network.",ttelectronics.com,"1,000 - 5,000",,TRUE,TRUE,"Part of TT Electronics, a global provider with 42 facilities; specialized Ohio site for integrated EMS supporting medical, aerospace, and industrial markets.",9/23/2025,"https://res.cloudinary.com/zoominfo-com/image/upload/w_100,h_100,c_fit/ttelectronics.com",tt-electronics-integrated-mfg-ohio,2025-09-23T19:41:28.748Z,https://www.ttelectronics.com,1986,,TT Electronics Integrated Manufacturing - Ohio,,,,,High,,ttelectronics.com,,,,,,,,,,,,,,,,,"Part of TT Electronics, a global provider with 42 facilities; specialized Ohio site for integrated EMS supporting medical, aerospace, and industrial markets.",,,,,,,,,,,,,,,,,,9/23/2025,"ZoomInfo confirms TT Electronics has 42 locations globally, ~4,945 employees, $500M-$1B revenue. Ohio facility in Perry provides integrated manufacturing services within TT’s EMS network.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.ttelectronics.com,https://www.ttelectronics.com,,,
companies,,,,,,,,,,,,,,,,,,$50M - $100M,"Valtronic USA, Inc.",2025-09-23T19:33:30.079Z,Valtronic,"Valtronic is a global contract manufacturer specializing in medical devices. With operations in Switzerland, the United States, and Morocco, Valtronic develops, industrializes, and manufactures Class II & III medical devices including active implants. The company offers turnkey devices, microelectronic assembly, and miniaturization expertise.",valtronic.com,250 - 500,,TRUE,TRUE,Global footprint with focus on medical devices; extensive experience in active implants and microelectronics; ISO-certified cleanrooms.,9/23/2025,"https://res.cloudinary.com/zoominfo-com/image/upload/w_100,h_100,c_fit/valtronic.com",valtronic-usa,2025-09-23T19:33:30.079Z,http://valtronic.com,1982,,"Valtronic USA, Inc.",,,,,High,,valtronic.com,,,,,,,,,,,,,,,,,Global footprint with focus on medical devices; extensive experience in active implants and microelectronics; ISO-certified cleanrooms.,,,,,,,,,,Leading medical device OEMs,,,,,,,,9/23/2025,"ZoomInfo confirms HQ in Switzerland with ~347 employees, $50M-$100M revenue, founded 1982. Location count 3: Switzerland, USA (Solon, OH), Morocco (Mohammedia).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://valtronic.com,http://valtronic.com,,,
companies,,,,,,,,,,,,,,,,,,$100M-$250M,VirTex Enterprises (includes Circuit Technology Inc.),2025-09-23T18:47:46.076Z,VirTex,"VirTex Enterprises manufactures printed circuit board assemblies and other critical electronic systems for small and medium-sized customer programs across industries including industrial, aerospace, defense, automotive, and medical. Circuit Technology Inc. (Cirtech) is part of VirTex, serving as a specialized division for high-reliability electronics manufacturing.",virtex.us,500-1000,,TRUE,TRUE,Regionalized manufacturing model with multiple U.S. facilities; Cirtech division dedicated to aerospace/defense; strong certifications; ability to handle small and medium customer programs with speed and flexibility.,9/23/2025,"https://res.cloudinary.com/zoominfo-com/image/upload/w_100,h_100,c_fit/virtex.us",virtex-circuit-technology,2025-09-23T18:47:46.076Z,https://www.virtex.us,1999,,VirTex Enterprises (includes Circuit Technology Inc.),,,,,High,,virtex.us,,,,,,,,,,,,,,,,,Regionalized manufacturing model with multiple U.S. facilities; Cirtech division dedicated to aerospace/defense; strong certifications; ability to handle small and medium customer programs with speed and flexibility.,,,,,,,,,,,,,,,,,,9/23/2025,"ZoomInfo enrichment confirms VirTex has ~$144M revenue, 530 employees, HQ in Austin TX, founded 1999. Facility count ~24 globally, but confirmed U.S. sites include Austin TX, Anaheim CA (Cirtech), Baltimore MD, Greensboro NC. Capabilities validated from virtex.us and Cirtech site.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.virtex.us,https://www.virtex.us,,,
companies,222df61b-dcce-4db4-8203-0648037249c8,,,,,,,,,,,,,,,,,$5M - $10M,Visual Communications Company,2025-09-23T19:50:57.574Z,VCC,"Visual Communications Company (VCC) designs and manufactures LED, incandescent, neon, and specialty indicator light solutions for global markets. Founded in 1976, VCC provides illumination and optoelectronic solutions across aerospace, medical, transportation, telecom, industrial, hospitality, and architectural industries. Products include panel mount indicators, circuit board indicators, LED displays, and custom lighting solutions.",vcclite.com,50 - 100,222df61b-dcce-4db4-8203-0648037249c8,TRUE,TRUE,"Specialized in LED and indicator technology; custom solutions for aerospace, medical, and transportation; global distribution through authorized reps.",9/23/2025,"https://res.cloudinary.com/zoominfo-com/image/upload/w_100,h_100,c_fit/vcclite.com",visual-communications-company,2025-09-23T19:50:57.574Z,https://vcclite.com,1976,,Visual Communications Company,,,,,High,,vcclite.com,,,,,,,,,,,,,,,,,"Specialized in LED and indicator technology; custom solutions for aerospace, medical, and transportation; global distribution through authorized reps.",,,,,,,,,,,,,,,,,,9/23/2025,"ZoomInfo confirms HQ in Carlsbad, CA with ~88 employees, $5M-$10M revenue. Also operates a manufacturing facility in Tijuana, Mexico.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://vcclite.com,https://vcclite.com,,,
companies,93d49512-c63a-4786-a3e5-6fdb2c96f309,,,,,,,,,,,,,,,,,$10M-$25M,"Z-AXIS, Inc. (Bear Power Supplies)",2025-09-23T19:13:27.614Z,Bear Power Supplies,"Z-AXIS provides electronic design and contract manufacturing services, while its Bear Power Supplies division designs and manufactures custom and standard AC-DC and DC-DC power supplies in the USA. Based near Rochester, NY, the company offers prototyping through production, with ISO 9001:2015 certified operations.",zaxis.net,50-100,93d49512-c63a-4786-a3e5-6fdb2c96f309,TRUE,TRUE,Vertical integration of design and manufacturing; Bear Power Supplies brand for custom power supply solutions.,9/23/2025,"https://res.cloudinary.com/zoominfo-com/image/upload/w_100,h_100,c_fit/zaxis.net",z-axis-bear-power-supplies,2025-09-23T19:13:27.614Z,http://zaxis.net,1989,,"Z-AXIS, Inc. (Bear Power Supplies)",,,,,High,,zaxis.net,,,,,,,,,,,,,,,,,Vertical integration of design and manufacturing; Bear Power Supplies brand for custom power supply solutions.,,,,,,,,,,,,,,,,,,9/23/2025,"ZoomInfo enrichment confirms HQ at Phelps, NY with 89 employees, $10-25M revenue. Bear Power Supplies division designs and builds power electronics in-house.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://zaxis.net,http://zaxis.net,,,
business_info,,,,,,,,,,,,,,,,,,,"Q C Graphics, Inc.",,,,,,,,,,,,,,,,,"Q C Graphics, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Primarily U.S.; serving aerospace & defense contractors,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,No minimum,Net 30,4-8 weeks,2-4 weeks,,,,,,,Celestica LLC,,,,,,,,,,,,,,,,,Celestica LLC,,,,,,,,,8AM-6PM Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Global,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,,,,,,,,,,,"Riverside Mfg., LLC",,,,,,,,,,,,,,,,,"Riverside Mfg., LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,USA; global where applicable,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,Varies by program,Net 30,4-8 weeks,2-4 weeks,,,,,,,Celestica Inc.,,,,,,,,,,,,,,,,,Celestica Inc.,,,,,,,,,Global support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Global,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,,,,,,,,,,,"4FRONT Solutions, LLC",,,,,,,,,,,,,,,,,"4FRONT Solutions, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,USA,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,,,,,,,,,,,"Odyssey Electronics, Inc.",,,,,,,,,,,,,,,,,"Odyssey Electronics, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,USA,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,,,,,,,,,,,"A & A Electronics Assembly, Inc.",,,,,,,,,,,,,,,,,"A & A Electronics Assembly, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,USA,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,16020bb9-3491-4518-83a3-a29f7176ac9b,,,,,,16020bb9-3491-4518-83a3-a29f7176ac9b,,,,,,,,,,,,Sanmina Corporation,,,,,,,,,,,,,,,,,Sanmina Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Global,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,53eb9751-e991-4a82-9cb3-5d0a4e9b5db1,,,,,,53eb9751-e991-4a82-9cb3-5d0a4e9b5db1,,,,,,,,,,,,Danlaw Electronics Assembly & Logistics (DEAL),,,,,,,,,,,,,,,,,Danlaw Electronics Assembly & Logistics (DEAL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,India and global automotive OEMs,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,No minimum,Net 30,4-8 weeks,2-4 weeks,,,,,,,VirTex Enterprises (includes Circuit Technology Inc.),,,,,,,,,,,,,,,,,VirTex Enterprises (includes Circuit Technology Inc.),,,,,,,,,8AM-6PM CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,USA and international,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,No minimum,,,,,,,,,,GI Circuits Inc.,,,,,,,,,,,,,,,,,GI Circuits Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,USA,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,0a0c4bd8-51d5-4b08-9577-a8c972d5aff2,,,,,,0a0c4bd8-51d5-4b08-9577-a8c972d5aff2,,No minimum,Net 30,3-6 weeks,1-2 weeks,,,,,,,Rocket EMS,,,,,,,,,,,,,,,,,Rocket EMS,,,,,,,,,8AM-6PM PST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,USA,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
business_info,,,,,,,,,,Net 30,4-8 weeks,2-4 weeks,,,,,,,SMTC Manufacturing Corporation,,,,,,,,,,,,,,,,,SMTC Manufacturing Corporation,,,,,,,,,Global support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Global,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,
